HitCorrect,age,comments,descr_left,descr_left_condition,descr_right,descr_right_condition,endTime,enjoyment,experiment_id,languages,nonselected_descr_condition,picture,rt_trial,selected_descr_condition,selected_descr_position,selections,startDate,startTime,timeSpent,trial_number,submission_id,anon_id
1,31,no comment. all was well,A bear and two cubs wading through a river. ,caption_coco,"A large adult bear, accompanied by two of its young cubs, is making its way through a flowing river. The bear, being the mother or protector, is leading the two small cubs as they carefully wade through the water together, navigating the currents and aquatic surroundings.",caption_verbose,1746825992625,0,informativity.json,YES,caption_verbose,sampled_images_corrected_format_2/000000434602.jpg,2.84,caption_coco,left,['left'],Fri May 09 2025 14:17:34 GMT-0700 (Pacific Daylight Time),1746825454632,8.96655,29,-OPqwLCbv6edoBRQxhfs,4
1,31,no comment. all was well,"There is a DVD case that contains a film featuring gladiators, which is prominently placed on top of a piece of travel luggage. This luggage bag is being used for travel purposes and is currently showcasing this specific DVD case that pertains to the movie genre focused on gladiatorial combat.",caption_verbose,a gladiator movie dvd case on a travel luggage bag,caption_coco,1746825992625,0,informativity.json,YES,caption_verbose,sampled_images_corrected_format_2/000000272097.jpg,3.246,caption_coco,right,['right'],Fri May 09 2025 14:17:34 GMT-0700 (Pacific Daylight Time),1746825454632,8.96655,30,-OPqwLCbv6edoBRQxhfs,4
1,37,none,two young bears are play fighting in the open,caption_coco,"The image shows two bears engaged in physical interaction on a grassy area. One bear is positioned to the left, exhibiting a lighter brown color, while the other bear, located to the right, is darker. They are situated near a rocky outcropping, with tall grass surrounding them. The setting appears to be natural and outdoors.",caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000377282.jpg,65.932,caption_gpt4o,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,1,-OPqwqIu4NDax26NZvQW,5
1,37,none,Two zebras are in the grass near some trees.,caption_coco,"The image shows two zebras in a field. One zebra is walking towards the viewer, while the other is slightly in the background, facing away. The zebras are positioned in an area with grass and trees. The trees are dark and leafy, and there is open space in the grassy area where the zebras are located. The lighting suggests it is daytime.",caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000053916.jpg,43.927,caption_gpt4o,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,2,-OPqwqIu4NDax26NZvQW,5
1,37,none,A man wearing a baseball hat tossing a frisbee.,caption_coco,"A man wearing a baseball hat and a jacket is standing in a sandy area, poised to throw a frisbee. He is near a road, preparing for the toss while maintaining a casual stance.",caption_composite,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000403349.jpg,26.627,caption_composite,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,3,-OPqwqIu4NDax26NZvQW,5
1,37,none,a black bear walks across a big field,caption_coco,"A black bear is walking across a big field and is also seen in a very rocky area, demonstrating its ability to navigate both environments. The bear is standing on a rocky terrain, highlighting its presence in this rugged landscape.",caption_composite,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000289354.jpg,29.338,caption_composite,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,4,-OPqwqIu4NDax26NZvQW,5
1,37,none,Two zebra standing next to each other on a dirt field.,caption_coco,"Two zebras stand next to each other on a dirt field, while a couple of other zebras explore in the sand next to some chopped wood. In a zoo setting, zebras wander around their pen, with two of them walking around as well. Among the group, baby zebras are also present, moving around to explore their environment.",caption_composite,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000536716.jpg,38.151,caption_composite,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,5,-OPqwqIu4NDax26NZvQW,5
1,37,none,"In a spacious open area designated as a field, there exists a horse that is currently wearing a blanket featuring a striped pattern. This particular blanket is draped over the horse's body, providing it with an added layer of covering while it remains in the expansive setting of the field.",caption_verbose,"The image features a horse standing in a grassy field. The horse is wearing a striped blanket. Surrounding the field, there are several fence posts, and the fencing encloses a rectangular area. In the background, there are greenhouses and trees. The sky is mostly cloudy with some rays of sunlight visible. There are utility poles in the distance.",caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_gpt4o,sampled_images_corrected_format_2/000000526035.jpg,5.971,caption_verbose,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,6,-OPqwqIu4NDax26NZvQW,5
1,37,none,a black dog with its owner in the library,caption_coco,"A small black spaniel-type dog is being petted by its owner in front of a bookshelf in a library or house setting. The person is engaging with the dog, providing affection while surrounded by a collection of books on the shelves nearby.",caption_composite,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000074001.jpg,4.662,caption_composite,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,7,-OPqwqIu4NDax26NZvQW,5
1,37,none,a small child playing in a luggage bag on a wooden floor,caption_coco,"A little girl sits in an open suitcase by a bookshelf, playing inside the luggage bag on a wooden floor. The scene features the small child engaging with her surroundings as she enjoys the unique space created by the suitcase next to a bookcase.",caption_composite,1746826123611,2,informativity.json,Englich,caption_composite,sampled_images_corrected_format_2/000000233143.jpg,70.057,caption_coco,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,8,-OPqwqIu4NDax26NZvQW,5
1,37,none,"The image features a golden retriever lying on green grass. The dog is positioned to the right side of the frame, facing forward, with its tongue out. In front of the dog is a yellow frisbee. The background includes some trees with green foliage, and the area is well-lit, suggesting it is daytime. There is also a wooden fence visible in the distance.",caption_gpt4o,A golden dog laying in the yard with its mouth open.,caption_coco,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000293130.jpg,67.658,caption_gpt4o,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,9,-OPqwqIu4NDax26NZvQW,5
1,37,none,"A giraffe can be observed from afar, its tall and distinctive figure partially obscured by the surrounding trees that populate the landscape. The sighting occurs at a considerable distance, where the unique silhouette of the giraffe stands out against the backdrop of the vegetation, providing a glimpse into the natural habitat in which this remarkable animal resides.",caption_verbose,"The image shows a giraffe standing among greenery. The giraffe is facing away from the viewer, with a long neck extending upwards. Its body is covered in a pattern of brown and cream patches. The surrounding area consists of low bushes and trees, creating a natural habitat. The background is blurred, focusing attention on the giraffe.",caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_verbose,sampled_images_corrected_format_2/000000345826.jpg,10.398,caption_gpt4o,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,10,-OPqwqIu4NDax26NZvQW,5
1,37,none,"A small bird is perched on a bare branch of a tree, surrounded by dense brushy areas and dry grass. It stands atop the thorny limb, observing its surroundings from this elevated position.",caption_composite,"The image shows a small bird perched on a thin branch. The bird has a light brown body with a slightly darker crown on its head and a small, conical bill. The background consists of dry, brown grasses and twigs, creating a natural setting. The focus is primarily on the bird, which is positioned to the left side of the frame.",caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_gpt4o,sampled_images_corrected_format_2/000000134605.jpg,9.213,caption_composite,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,11,-OPqwqIu4NDax26NZvQW,5
1,37,none,"The image shows a surfer riding a wave. The surfer is positioned on a surfboard, leaning back and turning towards the wave. The water is green with white foam at the crest of the wave. The background consists of more ocean and a muted sky. The surfer is wearing a wetsuit with visible branding and has a helmet on.",caption_gpt4o,"A surfer skillfully rides the crest of a wave, skillfully maneuvering their board to catch the powerful force of the ocean. As they glide along the surface, the surfer initiates a spinning motion, pivoting their body and the board around in a circular fashion, showcasing their agility and control within the dynamic and ever-changing environment of the sea.",caption_verbose,1746826123611,2,informativity.json,Englich,caption_verbose,sampled_images_corrected_format_2/000000537300.jpg,4.57,caption_gpt4o,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,12,-OPqwqIu4NDax26NZvQW,5
1,37,none,Many birds sit in the top branches of a tree. ,caption_coco,"A significant number of birds can be observed perched upon the uppermost branches of a tree, where they seem to find a suitable place to rest or perhaps to survey their surroundings from an elevated position among the foliage.",caption_verbose,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000056134.jpg,37.259,caption_verbose,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,13,-OPqwqIu4NDax26NZvQW,5
1,37,none,"The image shows a yellow plate containing a meal. On the plate, there is an omelet garnished with parsley, pieces of light green pear, several wedges of orange, and slices of tomato. To the side, there are two slices of brown bread. The background features a patterned tablecloth with a woven design.",caption_gpt4o,a plate with some bread fruits and vegetables on it ,caption_coco,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000021397.jpg,5.481,caption_gpt4o,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,14,-OPqwqIu4NDax26NZvQW,5
1,37,none,A black and white dog is being fed part of a sandwich by a person. The dog eagerly eats a piece of bread from the owner's hand as they feed it the remainder of the sandwich. The scene depicts the dog enjoying the sandwich while being held by the person.,caption_composite,"A dog is in the process of enjoying a sandwich, which is being held by an individual. The person is gripping the sandwich with their hand, while the dog is positioned in a way that allows it to take bites or nibbles from the food item that is being offered to it.",caption_verbose,1746826123611,2,informativity.json,Englich,caption_verbose,sampled_images_corrected_format_2/000000397161.jpg,9.436,caption_composite,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,15,-OPqwqIu4NDax26NZvQW,5
1,37,none,"In a row of bare trees, two colorful kites are caught, with a couple of them stuck in the leaf-free branches of a somewhat bare tree.",caption_composite,"The image shows two kites caught in a tree. One kite is predominantly red with some additional colors, while the other is blue with wave patterns and a cartoon face. The kites are positioned among bare branches, and there are leaves present on some branches. The background appears cloudy, suggesting overcast weather.",caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_composite,sampled_images_corrected_format_2/000000561714.jpg,4.226,caption_gpt4o,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,16,-OPqwqIu4NDax26NZvQW,5
1,37,none,"A man is performing a one-handed push-up while simultaneously eating, balancing himself on one arm as he holds his body up. He is positioned on a mat, and during this exercise, he takes a bite of some food, demonstrating his ability to combine physical activity with eating.",caption_composite,"The image shows a man in a black long-sleeve shirt and black pants positioned on a pink mat. He is in a crawling pose with one hand on the ground and the other hand holding a piece of food, which he is bringing towards his mouth. There are crumbs on the mat near him. The background is gray.",caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_gpt4o,sampled_images_corrected_format_2/000000438186.jpg,10.645,caption_composite,left,"['right', 'left']",Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,17,-OPqwqIu4NDax26NZvQW,5
1,37,none,"The image shows two zebras running in a grassy area. They have distinct black and white stripes. In the background, there are tall green poles, and a fenced area is visible. A vehicle, painted with a similar black and white striped pattern, is parked nearby. The sky is clear, with some clouds, and there are trees in the background.",caption_gpt4o,A fenced in area with a grass field and three zebra together near four green poles.,caption_coco,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000489995.jpg,4.706,caption_gpt4o,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,18,-OPqwqIu4NDax26NZvQW,5
1,37,none,"The image shows a plate with a sandwich and a side of collard greens. The sandwich consists of sliced sausage placed on a white bread bun, topped with pickle slices. Next to the sandwich, there is a small bowl of dark green collard greens. The items are presented on a paper with a printed logo.",caption_gpt4o,Sausage burger with pickles and a side of greens,caption_coco,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000159924.jpg,5.666,caption_gpt4o,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,19,-OPqwqIu4NDax26NZvQW,5
1,37,none,A cat laying on top of a wooden bench in a park.,caption_coco,"A small grey striped cat is sleeping on a wooden bench in a park, laying comfortably and enjoying the outdoor environment. The bench is situated outside, providing a serene setting for the cat’s rest, and a close-up view reveals the cat’s relaxed posture as it peacefully dozes off.",caption_composite,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000337435.jpg,6.419,caption_composite,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,20,-OPqwqIu4NDax26NZvQW,5
1,37,none,"A lone zebra with gold coloring is situated in an open field of grass, his natural habitat. The zebra is walking and looking around as he moves to his left, exploring the grassy area that surrounds him.",caption_composite,The image depicts a zebra walking through a grassy area. The zebra has distinctive black and white stripes and is situated in a landscape that includes tall grass and some shrubs. The background shows blurred green vegetation and a clear sky. The ground appears dry and reddish-brown in color. The zebra's posture is upright as it moves along the terrain.,caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_composite,sampled_images_corrected_format_2/000000251502.jpg,6.563,caption_gpt4o,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,21,-OPqwqIu4NDax26NZvQW,5
1,37,none,"The image shows a black suitcase with a textured surface. It is positioned on a pink carpet. Resting on top of the suitcase is a DVD case for the film ""Gladiator."" The DVD case is slightly angled, displaying the cover art prominently. There are no other objects or features visible in the image.",caption_gpt4o,"There is a DVD case that contains a film featuring gladiators, which is prominently placed on top of a piece of travel luggage. This luggage bag is being used for travel purposes and is currently showcasing this specific DVD case that pertains to the movie genre focused on gladiatorial combat.",caption_verbose,1746826123611,2,informativity.json,Englich,caption_verbose,sampled_images_corrected_format_2/000000272097.jpg,6.88,caption_gpt4o,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,22,-OPqwqIu4NDax26NZvQW,5
1,37,none,"A herd of cows is shown in a green grassy area, with several individuals standing and lying down on the lush field. The landscape features short grasses, providing a comfortable environment for the cows to relax. Some cows are sitting while others are standing, creating a peaceful scene of cattle in their natural habitat.",caption_composite,"The image shows a grassy field with several cows. There are two brown and white cows prominently standing in the foreground, and a few black and white cows nearby, some standing and others lying down. In the background, additional cows can be seen, and there are trees and shrubs surrounding the area. The grass appears lush and green, indicating a well-maintained pasture.",caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_composite,sampled_images_corrected_format_2/000000344897.jpg,4.554,caption_gpt4o,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,23,-OPqwqIu4NDax26NZvQW,5
1,37,none,"The image features a hot dog placed inside a bun. The bun is light in color and appears soft, partially wrapped in white paper. A sausage is visible within the bun, and a thick line of yellow mustard is applied along the top of the sausage. The hand holding the hot dog is partially visible in the bottom left of the image.",caption_gpt4o,"The image features a close-up view of an individual who is gripping a hot dog. This detail-oriented perspective allows for a clear focus on the person's hand as they hold the food item, providing insight into the scene where the hot dog is being prepared to be eaten or enjoyed.",caption_verbose,1746826123611,2,informativity.json,Englich,caption_verbose,sampled_images_corrected_format_2/000000506873.jpg,4.358,caption_gpt4o,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,24,-OPqwqIu4NDax26NZvQW,5
1,37,none,Many black and white cows are standing in a row,caption_coco,"A row of very cute black and white cows is lined up side by side, with baby cows standing next to them. This bunch of cattle is standing together, creating a pleasant scene of cows and their young.",caption_composite,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000032909.jpg,5.513,caption_composite,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,25,-OPqwqIu4NDax26NZvQW,5
1,37,none,"A man is engaged in the activity of playing a video game, and he is dressed in a shirt that is gray in color.",caption_verbose,"The image features a man with gray hair, wearing a striped shirt. He is holding two white game controllers, one in each hand. The background consists of wooden paneling. The man's facial expression shows a slight smile, and he appears to be engaged with the controllers.",caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_verbose,sampled_images_corrected_format_2/000000274977.jpg,4.149,caption_gpt4o,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,26,-OPqwqIu4NDax26NZvQW,5
1,37,none,"A young man wearing glasses is brushing his teeth, with a toothbrush in his mouth, while someone takes his picture.",caption_composite,"The image shows a young male individual with glasses brushing his teeth with a blue toothbrush. He is positioned in front of a mirror, and the background features white tiled walls with a small decorative element visible. The person's face is partially obscured by the toothbrush, and he is wearing a black shirt. The lighting suggests it is a bathroom setting.",caption_gpt4o,1746826123611,2,informativity.json,Englich,caption_composite,sampled_images_corrected_format_2/000000104543.jpg,5.384,caption_gpt4o,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,27,-OPqwqIu4NDax26NZvQW,5
1,37,none,"A man wearing a colorful outfit is skiing down a steep slope on a sunny day. He is crouched low, bending while holding skiing poles, as he slides down the hill in motion.",caption_composite,a man holding skiing poles bending as he ski,caption_coco,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000469913.jpg,13.159,caption_composite,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,28,-OPqwqIu4NDax26NZvQW,5
1,37,none,"A brown bear, accompanied by her two young cubs, is walking across a shallow river. The trio of bears is wading through the water, with the mother bear leading the way as they navigate the river's flow.",caption_composite,"A large adult bear, accompanied by two of its young cubs, is making its way through a flowing river. The bear, being the mother or protector, is leading the two small cubs as they carefully wade through the water together, navigating the currents and aquatic surroundings.",caption_verbose,1746826123611,2,informativity.json,Englich,caption_composite,sampled_images_corrected_format_2/000000434602.jpg,7.419,caption_verbose,right,['right'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,29,-OPqwqIu4NDax26NZvQW,5
1,37,none,"The image shows a young boy wearing a red t-shirt and black pants. He is in a grassy area, with a fence visible in the background. The boy appears to be in the motion of throwing something. In the background, there are stacked logs and some trees. The ground is green and well-maintained, and the lighting suggests it is a bright day.",caption_gpt4o,A boy in the yard throwing a Frisbee on a sunny day.,caption_coco,1746826123611,2,informativity.json,Englich,caption_coco,sampled_images_corrected_format_2/000000517468.jpg,3.423,caption_gpt4o,left,['left'],Fri May 09 2025 14:18:20 GMT-0700 (Pacific Daylight Time),1746825500733,10.3813,30,-OPqwqIu4NDax26NZvQW,5
1,49,none,a man wearing a gray shirt is playing a video game,caption_coco,An older man wearing a gray shirt is holding a Wii remote and smiling while playing a video game.,caption_composite,1746826141568,2,informativity.json,english,caption_coco,sampled_images_corrected_format_2/000000274977.jpg,11.582,caption_composite,right,['right'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,1,-OPqwu68lTjUj8L-saIz,6
1,49,none,A bear and two cubs wading through a river. ,caption_coco,"A large adult bear, accompanied by two of its young cubs, is making its way through a flowing river. The bear, being the mother or protector, is leading the two small cubs as they carefully wade through the water together, navigating the currents and aquatic surroundings.",caption_verbose,1746826141568,2,informativity.json,english,caption_coco,sampled_images_corrected_format_2/000000434602.jpg,11.116,caption_verbose,right,['right'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,2,-OPqwu68lTjUj8L-saIz,6
1,49,none,a close up of a person holding a hot dog ,caption_coco,"The image features a close-up view of an individual who is gripping a hot dog. This detail-oriented perspective allows for a clear focus on the person's hand as they hold the food item, providing insight into the scene where the hot dog is being prepared to be eaten or enjoyed.",caption_verbose,1746826141568,2,informativity.json,english,caption_verbose,sampled_images_corrected_format_2/000000506873.jpg,14.383,caption_coco,left,['left'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,3,-OPqwu68lTjUj8L-saIz,6
1,49,none,"There is a DVD case that contains a film featuring gladiators, which is prominently placed on top of a piece of travel luggage. This luggage bag is being used for travel purposes and is currently showcasing this specific DVD case that pertains to the movie genre focused on gladiatorial combat.",caption_verbose,"The image shows a black suitcase with a textured surface. It is positioned on a pink carpet. Resting on top of the suitcase is a DVD case for the film ""Gladiator."" The DVD case is slightly angled, displaying the cover art prominently. There are no other objects or features visible in the image.",caption_gpt4o,1746826141568,2,informativity.json,english,caption_verbose,sampled_images_corrected_format_2/000000272097.jpg,11.884,caption_gpt4o,right,['right'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,4,-OPqwu68lTjUj8L-saIz,6
1,49,none,"A zebra is currently situated within its natural habitat, which is characterized by a landscape that typically includes grasslands, savannas, or similar environments conducive to their lifestyle. In this particular instance, the zebra is moving towards its left, indicating a specific direction of travel as it navigates through its surroundings.",caption_verbose,Zebra in its natural habitat going to his left.,caption_coco,1746826141568,2,informativity.json,english,caption_coco,sampled_images_corrected_format_2/000000251502.jpg,10.817,caption_verbose,left,['left'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,5,-OPqwu68lTjUj8L-saIz,6
1,49,none,"A large black bear is seen moving steadily across an expansive field that stretches out before it. The bear, characterized by its dark fur, makes its way across the open space, navigating the area as it wanders from one side of the field to the other.",caption_verbose,"The image depicts a black bear standing on a rocky terrain. The bear has a thick fur coat and is facing slightly toward the right. The background consists of various rocks, some covered in moss or barnacles, and there is sparse grass in the area. The setting appears to be natural and rugged, with mixed textures from the rocks and the bear's fur.",caption_gpt4o,1746826141568,2,informativity.json,english,caption_gpt4o,sampled_images_corrected_format_2/000000289354.jpg,12.3,caption_verbose,left,['left'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,6,-OPqwu68lTjUj8L-saIz,6
1,49,none,"A small black spaniel-type dog is being petted by its owner in front of a bookshelf in a library or house setting. The person is engaging with the dog, providing affection while surrounded by a collection of books on the shelves nearby.",caption_composite,"In a library setting, there is a canine companion of a deep black hue, commonly referred to as a black dog, that is present alongside its human owner. The two of them are located within the confines of the library, surrounded by books and the serene atmosphere that typically characterizes such a space dedicated to reading and learning.",caption_verbose,1746826141568,2,informativity.json,english,caption_verbose,sampled_images_corrected_format_2/000000074001.jpg,20.602,caption_composite,left,['left'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,7,-OPqwu68lTjUj8L-saIz,6
1,49,none,"A little boy is engaged in a game of frisbee, raring back with a red frisbee in a lush green field. He is actively tossing the frisbee across the yard on a sunny day, with the frisbee firmly in his hands as he prepares to throw.",caption_composite,"A young boy is playing in the yard, engaging in the activity of throwing a Frisbee into the open space around him on a bright and sunny day. The weather is clear, providing a perfect outdoor environment for him to enjoy this recreational pastime.",caption_verbose,1746826141568,2,informativity.json,english,caption_composite,sampled_images_corrected_format_2/000000517468.jpg,9.382,caption_verbose,right,['right'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,8,-OPqwu68lTjUj8L-saIz,6
1,49,none,"The meal consists of a sausage sandwich served on a bun, accompanied by pickles, and it is complemented by a side dish featuring a bowl of greens, such as spinach. The entire presentation includes the sausage sandwich, pickles, and greens placed on paper, showcasing the combination of flavors and textures in the meal.",caption_composite,"This meal consists of a burger made from sausage, which serves as the primary protein component, and it is accompanied by pickles that add a tangy flavor. Additionally, on the side, there is a serving of greens, which may include a variety of leafy vegetables, providing a fresh and healthy contrast to the rich and savory sausage burger.",caption_verbose,1746826141568,2,informativity.json,english,caption_verbose,sampled_images_corrected_format_2/000000159924.jpg,15.967,caption_composite,left,"['right', 'left']",Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,9,-OPqwu68lTjUj8L-saIz,6
1,49,none,A surfer catches a wave and spins around.,caption_coco,"A young man is surfing in the ocean waves, skillfully catching a wave and spinning around with agility. This lad rides the wave like a surfboard champion, demonstrating his prowess as he navigates the water. Overall, the scene depicts a man surfing a wave in the ocean, embodying the dynamics of the sport.",caption_composite,1746826141568,2,informativity.json,english,caption_composite,sampled_images_corrected_format_2/000000537300.jpg,6.749,caption_coco,left,['left'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,10,-OPqwu68lTjUj8L-saIz,6
1,49,none,"The image features a horse standing in a grassy field. The horse is wearing a striped blanket. Surrounding the field, there are several fence posts, and the fencing encloses a rectangular area. In the background, there are greenhouses and trees. The sky is mostly cloudy with some rays of sunlight visible. There are utility poles in the distance.",caption_gpt4o,"In a spacious open area designated as a field, there exists a horse that is currently wearing a blanket featuring a striped pattern. This particular blanket is draped over the horse's body, providing it with an added layer of covering while it remains in the expansive setting of the field.",caption_verbose,1746826141568,2,informativity.json,english,caption_gpt4o,sampled_images_corrected_format_2/000000526035.jpg,6.933,caption_verbose,right,['right'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,11,-OPqwu68lTjUj8L-saIz,6
1,49,none,"A young child, who appears to be quite small in stature, is currently engaging in playtime activities inside a luggage bag that is placed on a smooth wooden floor surface. The child seems to be enjoying this playful moment in the comfortable confines of the bag, while the wooden floor serves as a solid and sturdy base for their imaginative adventures.",caption_verbose,"The image shows a child sitting inside a black bag or suitcase placed on a flat surface. The child has short hair and is wearing a white shirt. The background includes a bookshelf filled with various books, a blue basket, and multiple objects such as fans and boxes. There is also a piece of cardboard on the floor near the bag. The lighting in the room is bright.",caption_gpt4o,1746826141568,2,informativity.json,english,caption_verbose,sampled_images_corrected_format_2/000000233143.jpg,13.234,caption_gpt4o,right,['right'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,12,-OPqwu68lTjUj8L-saIz,6
1,49,none,"The image shows a tree, likely a eucalyptus, with numerous birds perched on its branches. The birds appear to be predominantly pink with some black, indicating they could be a species of cockatoo or similar. The background is a clear blue sky, and the tree has green leaves. Some birds are in motion, while others are stationary among the branches.",caption_gpt4o,"A tree filled with many birds under a blue sky features a group of large red birds, as well as several parakeets, perched in the top branches. These birds are sitting together, creating a lively scene among the treetops.",caption_composite,1746826141568,2,informativity.json,english,caption_composite,sampled_images_corrected_format_2/000000056134.jpg,11.884,caption_gpt4o,left,['left'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,13,-OPqwu68lTjUj8L-saIz,6
1,49,none,"The image features a golden retriever lying on green grass. The dog is positioned to the right side of the frame, facing forward, with its tongue out. In front of the dog is a yellow frisbee. The background includes some trees with green foliage, and the area is well-lit, suggesting it is daytime. There is also a wooden fence visible in the distance.",caption_gpt4o,"A golden-colored dog is comfortably positioned on the grass in the yard, with its mouth wide open, suggesting a relaxed state.",caption_verbose,1746826141568,2,informativity.json,english,caption_gpt4o,sampled_images_corrected_format_2/000000293130.jpg,7.583,caption_verbose,right,['right'],Fri May 09 2025 22:22:19 GMT+0100 (British Summer Time),1746825739497,6.701183333333334,14,-OPqwu68lTjUj8L-saIz,6
